source,source_id,zone_key,name,brand,latitude,longitude,address,city,state,postcode,country,phone,website,categories,osm_stars,osm_tourism,osm_luxury,osm_building,brand_tier,tier_num,tier_label,classification_method,matched_db_id,matched_db_name,match_score,match_distance_m,client_brand_hint,classification
geoapify,512d2ffe6d1aa05dc0599e92bf8c4e024140f00102f901a8cbcf2500000000920324466169726d6f6e74204d6972616d6172202d20486f74656c20262042756e67616c6f7773,ca_los_angeles,Fairmont Miramar - Hotel & Bungalows,Fairmont,34.0180222,-118.5016131,Fairmont Miramar - Hotel & Bungalows,Santa Monica,California,90401,United States,+1-310-576-7777,https://www.fairmont.com/santamonica,"accommodation,accommodation.hotel",,hotel,,,tier2_luxury,2,Luxury,name_brand,1392,Fairmont Miramar - Hotel & Bungalows,100.0,0.0,False,PROSPECT
geoapify,519da4f9635a905dc059189b1d15ff054140f00103f901c5669c8201000000920322486f74656c20506572204c612c204175746f677261706820436f6c6c656374696f6e,ca_los_angeles,"Hotel Per La, Autograph Collection",,34.046847,-118.255517,"Hotel Per La, Autograph Collection",Los Angeles,California,90014,United States,+1-213-358-0000,https://www.hotelperla.com/,"accommodation,accommodation.hotel,internet_access",,hotel,,,tier3_upper_upscale,3,Upper Upscale,name_brand,1393,"Hotel Per La, Autograph Collection",100.0,0.0,False,PROSPECT
geoapify,513ca3ad4a22995dc0594cc8c24318f94040f00103f901be269d460200000092032f4820486f74656c204c6f7320416e67656c65732c20437572696f20436f6c6c656374696f6e2062792048696c746f6e,ca_los_angeles,"H Hotel Los Angeles, Curio Collection by Hilton",Curio Collection,33.946053,-118.392718,"H Hotel Los Angeles, Curio Collection by Hilton",Los Angeles,California,90045,United States,+1-310-215-3000,https://www.hilton.com/en/hotels/laxcaqq,"accommodation,accommodation.hotel",,hotel,,,tier3_upper_upscale,3,Upper Upscale,name_brand,1394,"H Hotel Los Angeles, Curio Collection by Hilton",100.0,0.0,False,PROSPECT
geoapify,511b8cb4f50a7b5dc059c4dfd6b562e74040f00101f90103591901000000009203204469736e65792773204772616e642043616c69666f726e69616e20486f74656c,ca_los_angeles,Disney's Grand Californian Hotel,,33.8076999,-117.9225439,Disney's Grand Californian Hotel,Anaheim,California,92802,United States,,https://disneyland.disney.go.com/hotels/grand-californian-hotel/,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,wheelchair,wheelchair.yes",,hotel,,hotel,tier3_upper_upscale,3,Upper Upscale,name_brand,1395,Disney's Grand Californian Hotel,100.0,0.0,False,PROSPECT
geoapify,514c98b8afc37f5dc05924ee13cec9ed4040f00101f90194af870000000000920315446f75626c6554726565204275656e61205061726b,ca_los_angeles,DoubleTree Buena Park,DoubleTree,33.8577211,-117.9963188,DoubleTree Buena Park,Buena Park,California,90620,United States,+1 714-522-7000,https://www.hilton.com/en/hotels/laxbndt-doubletree-buena-park/,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,internet_access.free",,hotel,,hotel,tier4_upscale,4,Upscale,name_brand,1396,DoubleTree Buena Park,100.0,0.0,False,PROSPECT
geoapify,51e2153e6d9c765dc0596a5a3f30c7da4040f00101f901e6c77a000000000092032e456d6261737379205375697465732053616e746120416e61204f72616e676520436f756e747920416972706f7274,ca_los_angeles,Embassy Suites Santa Ana Orange County Airport,Embassy Suites,33.7092038,-117.8532975,Embassy Suites Santa Ana Orange County Airport,Santa Ana,California,92705,United States,+1 714-241-3800,https://www.hilton.com/en/hotels/staeses-embassy-suites-santa-ana-orange-county-airport/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,hotel,tier4_upscale,4,Upscale,name_brand,1397,Embassy Suites Santa Ana Orange County Airport,100.0,0.0,False,PROSPECT
geoapify,51cc9b0a3f58825dc0594e3c2b30bffc4040f00101f901e4e969000000000092030a446f75626c6554726565,ca_los_angeles,DoubleTree,DoubleTree,33.9745846,-118.0366361,DoubleTree,Whittier,California,90602,United States,+1 562-945-8511,https://www.hilton.com/en/hotels/laxwidt-doubletree-whittier-los-angeles/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,hotel,tier4_upscale,4,Upscale,name_brand,1398,DoubleTree,100.0,0.0,False,PROSPECT
geoapify,51a4ff0fd2b0965dc05986b1848dd7ea4040f00101f901bd96640000000000920325446f75626c655472656520486f74656c20546f7272616e6365202d20536f75746820426179,ca_los_angeles,DoubleTree Hotel Torrance - South Bay,DoubleTree,33.8347031,-118.3545423,DoubleTree Hotel Torrance - South Bay,Torrance,California,90503,United States,+1 310-540-0500,https://www.hilton.com/en/hotels/laxthdt-doubletree-torrance-south-bay/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,hotel,tier4_upscale,4,Upscale,name_brand,1399,DoubleTree Hotel Torrance - South Bay,100.0,0.0,False,PROSPECT
geoapify,513407b96c11995dc0598ad637ad25f64040f00101f9016a5c600000000000920329536f6e657374612053656c656374204c6f7320416e67656c6573204c415820456c20536567756e646f,ca_los_angeles,Sonesta Select Los Angeles LAX El Segundo,Sonesta Select,33.9230248,-118.3916885,Sonesta Select Los Angeles LAX El Segundo,El Segundo,California,90245,United States,+1 310 322 0700,https://www.sonesta.com/us/california/el-segundo/sonesta-select-los-angeles-lax-el-segundo,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,internet_access.free",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1400,Sonesta Select Los Angeles LAX El Segundo,100.0,0.0,False,PROSPECT
geoapify,515617dc2c9c9a5dc0591d222b755a074140f00102f901b158950200000000920316466169726d6f6e742043656e7475727920506c617a61,ca_los_angeles,Fairmont Century Plaza,Fairmont,34.0574481,-118.4157822,Fairmont Century Plaza,Los Angeles,California,90067,United States,,https://www.fairmontcenturyplaza.com/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,hotel,tier2_luxury,2,Luxury,name_brand,1401,Fairmont Century Plaza,100.0,0.0,False,PROSPECT
geoapify,51cd2a2ccb217d5dc059ac4186d2a8da4040f00102f9012c0f0c060000000092032f536f6e657374612053656c6563742048756e74696e67746f6e20426561636820466f756e7461696e2056616c6c6579,ca_los_angeles,Sonesta Select Huntington Beach Fountain Valley,Sonesta Select,33.7082771,-117.9551876,Sonesta Select Huntington Beach Fountain Valley,Fountain Valley,California,92708,United States,+1 714-968-5775,https://www.sonesta.com/us/california/fountain-valley/sonesta-select-huntington-beach-fountain-valley,"accommodation,accommodation.hotel,internet_access",,hotel,,,tier4_upscale,4,Upscale,name_brand,1402,Sonesta Select Huntington Beach Fountain Valley,100.0,0.0,False,PROSPECT
geoapify,517a6e54d5767a5dc05973fbe1bfe5e64040f00102f901048eac0600000000920314486f74656c20496e6469676f20416e616865696d,ca_los_angeles,Hotel Indigo Anaheim,Hotel Indigo,33.8038864,-117.913503,Hotel Indigo Anaheim,Anaheim,California,92802,United States,+1 714-772-7755,https://www.ihg.com/hotelindigo/hotels/us/en/anaheim/laxex/hoteldetail,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier3_upper_upscale,3,Upper Upscale,name_brand,1403,Hotel Indigo Anaheim,100.0,0.0,False,PROSPECT
geoapify,513e65a01ecf785dc0592ca48c356df54040f00102f901902f30070000000092030e456d626173737920537569746573,ca_los_angeles,Embassy Suites,Embassy Suites,33.9173953,-117.8876416,Embassy Suites,Brea,California,92821,United States,+1 714-990-6000,https://www.hilton.com/en/hotels/laxbres-embassy-suites-brea-north-orange-county/,"accommodation,accommodation.hotel,building,building.accommodation,internet_access",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1404,Embassy Suites,100.0,0.0,False,PROSPECT
geoapify,51c4f5e70610795dc05936189507e9e44040f00102f9011c7a500900000000920330486f74656c204665726120416e616865696d2c206120446f75626c65547265652062792048696c746f6e20486f74656c,ca_los_angeles,"Hotel Fera Anaheim, a DoubleTree by Hilton Hotel",DoubleTree,33.7883615,-117.8916032,"Hotel Fera Anaheim, a DoubleTree by Hilton Hotel",Orange,California,92868,United States,+1 714-634-4500,https://www.hilton.com/en/hotels/snaccdt-hotel-fera-anaheim/,"accommodation,accommodation.hotel,internet_access",,hotel,,,tier4_upscale,4,Upscale,name_brand,1405,"Hotel Fera Anaheim, a DoubleTree by Hilton Hotel",100.0,0.0,False,PROSPECT
geoapify,51c4628b97ad7a5dc0598a16dfde10e54040f00102f901a50b6c090000000092031b487961747420526567656e6379204f72616e676520436f756e7479,ca_los_angeles,Hyatt Regency Orange County,Hyatt Regency,33.7895774,-117.9168452,Hyatt Regency Orange County,Garden Grove,California,92840,United States,+1 714-750-1234,https://orangecounty.regency.hyatt.com/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier3_upper_upscale,3,Upper Upscale,name_brand,1406,Hyatt Regency Orange County,100.0,0.0,False,PROSPECT
geoapify,51ac2704bf8f9f5dc059048663132a014140f00102f9014069930b0000000092031e4c6f6577732053616e7461204d6f6e69636120426561636820486f74656c,ca_los_angeles,Loews Santa Monica Beach Hotel,,34.0090965,-118.4931486,Loews Santa Monica Beach Hotel,Santa Monica,California,90401,United States,,http://www.santamonicaloewshotel.com/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,hotel,tier2_luxury,2,Luxury,name_brand,1407,Loews Santa Monica Beach Hotel,100.0,0.0,False,PROSPECT
geoapify,51363dcf12af795dc059c6e4b9f16ee64040f00102f9010184040d0000000092031b536f6e6573746120416e616865696d205265736f72742041726561,ca_los_angeles,Sonesta Anaheim Resort Area,Sonesta,33.8002608,-117.9013106,Sonesta Anaheim Resort Area,Anaheim,California,92802,United States,+1 714 748 7777,https://www.sonesta.com/sonesta-hotels-resorts/ca/anaheim/sonesta-anaheim-resort-area,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,wheelchair,wheelchair.yes",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1408,Sonesta Anaheim Resort Area,100.0,0.0,False,PROSPECT
geoapify,5172c0b6a6758c5dc059a439d884eae14040f00102f9015068460d0000000092032148796174742043656e74726963205468652050696b65204c6f6e67204265616368,ca_los_angeles,Hyatt Centric The Pike Long Beach,Hyatt Centric,33.7649694,-118.1946809,Hyatt Centric The Pike Long Beach,Long Beach,California,90802,United States,+1 562-432-1234,https://thepikelongbeach.hyatt.com/en/hotel/home.html,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,hotel,tier3_upper_upscale,3,Upper Upscale,name_brand,1409,Hyatt Centric The Pike Long Beach,100.0,0.0,False,PROSPECT
geoapify,517597fb5c90815dc0596047788c17124140f00102f9019e5b280f0000000092030e456d626173737920537569746573,ca_los_angeles,Embassy Suites,Embassy Suites,34.1413437,-118.0244362,Embassy Suites,Arcadia,California,91006,United States,+1 626-445-8525,https://www.hilton.com/en/hotels/laxhdes-embassy-suites-arcadia-pasadena-area/,"accommodation,accommodation.hotel,building,building.accommodation,building.commercial",,hotel,,commercial,tier4_upscale,4,Upscale,name_brand,1410,Embassy Suites,100.0,0.0,False,PROSPECT
geoapify,51128ffe7d79905dc05980b001c72f144140f00102f901f136e2150000000092030e456d626173737920537569746573,ca_los_angeles,Embassy Suites,Embassy Suites,34.157708,-118.2574153,Embassy Suites,Glendale,California,91203,United States,+1 818-550-0828,https://www.hilton.com/en/hotels/burgles-embassy-suites-los-angeles-glendale/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1411,Embassy Suites,100.0,0.0,False,PROSPECT
geoapify,517c6c3ec61d995dc0592ade12a232ec4040f00102f901f62d57160000000092031e536f6e65737461205265646f6e646f2042656163682026204d6172696e61,ca_los_angeles,Sonesta Redondo Beach & Marina,Sonesta,33.8452952,-118.3924423,Sonesta Redondo Beach & Marina,Redondo Beach,California,90277,United States,+1 310 318 8888,https://www.sonesta.com/us/california/redondo-beach/sonesta-redondo-beach-marina,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,hotel,tier4_upscale,4,Upscale,name_brand,1412,Sonesta Redondo Beach & Marina,100.0,0.0,False,PROSPECT
geoapify,5153bef4d657885dc0593c66161e45f84040f00102f901b5ee07170000000092030e456d626173737920537569746573,ca_los_angeles,Embassy Suites,Embassy Suites,33.9396093,-118.1303613,Embassy Suites,Downey,California,90241,United States,+1 562-861-1900,https://www.hilton.com/en/hotels/laxdwes-embassy-suites-los-angeles-downey/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,hotel,tier4_upscale,4,Upscale,name_brand,1413,Embassy Suites,100.0,0.0,False,PROSPECT
geoapify,515e2a24d981995dc059c4cdaa3b16074140f00102f9015c6442170000000092032943616d656f2042657665726c792048696c6c732c204c585220486f74656c732026205265736f727473,ca_los_angeles,"Cameo Beverly Hills, LXR Hotels & Resorts",,34.055366,-118.3985503,"Cameo Beverly Hills, LXR Hotels & Resorts",Los Angeles,California,90035,United States,+1 310 277 2800,https://www.hilton.com/en/hotels/laxmcol-cameo-beverly-hills/,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,internet_access.free",,hotel,,hotel,tier2_luxury,2,Luxury,name_brand,1414,"Cameo Beverly Hills, LXR Hotels & Resorts",100.0,0.0,False,PROSPECT
geoapify,51f42c026459995dc059062572d220074140f00102f9015d64421700000000920336427572746f6e20486f7573652c2042657665726c792048696c6c732c2041205472696275746520506f7274666f6c696f20486f74656c,ca_los_angeles,"Burton House, Beverly Hills, A Tribute Portfolio Hotel",Tribute Portfolio,34.0556892,-118.396081,"Burton House, Beverly Hills, A Tribute Portfolio Hotel",Los Angeles,California,90035,United States,+1 310-228-4100,https://www.marriott.com/en-us/hotels/laxtw-burton-house-beverly-hills-a-tribute-portfolio-hotel/overview/,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,internet_access.free",,hotel,,hotel,tier3_upper_upscale,3,Upper Upscale,name_brand,1415,"Burton House, Beverly Hills, A Tribute Portfolio Hotel",100.0,0.0,False,PROSPECT
geoapify,5191da9b0ba7995dc059ca68caba7f084140f00102f901d6c54d170000000092031042657665726c792057696c7368697265,ca_los_angeles,Beverly Wilshire,Four Seasons,34.066398,-118.4008206,Beverly Wilshire,Beverly Hills,California,90212,United States,+1 310 275 5200,,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,internet_access.free",,hotel,,hotel,tier2_luxury,2,Luxury,brand_field,1416,Beverly Wilshire,100.0,0.0,False,PROSPECT
geoapify,51aecb427e0e925dc05966d1965cfbdb4040f00102f901abc247180000000092030a446f75626c6554726565,ca_los_angeles,DoubleTree,DoubleTree,33.7186085,-118.2821346,DoubleTree,Los Angeles,California,90731,United States,+1 310-514-3344,https://www.hilton.com/en/hotels/lgbspdt-doubletree-san-pedro-port-of-los-angeles/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,hotel,tier4_upscale,4,Upscale,name_brand,1417,DoubleTree,100.0,0.0,False,PROSPECT
geoapify,51b69f2ee6b68c5dc059f882d530e8e04040f00102f9012c12491800000000920329486f74656c204d617961202d206120446f75626c65547265652062792048696c746f6e20486f74656c,ca_los_angeles,Hotel Maya - a DoubleTree by Hilton Hotel,DoubleTree,33.7570859,-118.1986633,Hotel Maya - a DoubleTree by Hilton Hotel,Long Beach,California,90802,United States,,https://www.hilton.com/en/hotels/lgbmydt-hotel-maya/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1418,Hotel Maya - a DoubleTree by Hilton Hotel,100.0,0.0,False,PROSPECT
geoapify,51e6f35489f7935dc059947d9785f6ed4040f00102f9011b1c64180000000092032d536f6e657374612053656c656374204c6f7320416e67656c657320546f7272616e636520536f75746820426179,ca_los_angeles,Sonesta Select Los Angeles Torrance South Bay,Sonesta Select,33.8590858,-118.3119834,Sonesta Select Los Angeles Torrance South Bay,Torrance,California,90504,United States,+1-310-532-1722,https://www.sonesta.com/sonesta-select/ca/torrance/sonesta-select-los-angeles-torrance-south-bay/,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,internet_access.free",,hotel,,hotel,tier4_upscale,4,Upscale,name_brand,1419,Sonesta Select Los Angeles Torrance South Bay,100.0,0.0,False,PROSPECT
geoapify,513d6b92a9a5995dc05985ffd8571ef74040f00102f90176bc171900000000920340456d6261737379205375697465732062792048696c746f6e204c6f7320416e67656c657320496e7465726e6174696f6e616c20416972706f727420536f757468,ca_los_angeles,Embassy Suites by Hilton Los Angeles International Airport South,Embassy Suites,33.9306135,-118.4007362,Embassy Suites by Hilton Los Angeles International Airport South,El Segundo,California,90245,United States,+1-310-640-3600,https://www.hilton.com/en/hotels/laxeses-embassy-suites-los-angeles-international-airport-south/,"accommodation,accommodation.hotel,building,building.accommodation,internet_access",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1420,Embassy Suites by Hilton Los Angeles International Airport South,100.0,0.0,False,PROSPECT
geoapify,51d6dba02a60995dc05933889b1ac3fd4040f00102f9010f7f26190000000092031e48696c746f6e204c6f7320416e67656c65732043756c7665722043697479,ca_los_angeles,Hilton Los Angeles Culver City,Hilton,33.9825166,-118.3964945,Hilton Los Angeles Culver City,Culver City,California,90230,United States,+1-310-649-1776,https://www.hilton.com/en/hotels/laxwehh-hilton-los-angeles-culver-city/,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,internet_access.free,wheelchair,wheelchair.yes",,hotel,,hotel,tier4_upscale,4,Upscale,name_brand,1421,Hilton Los Angeles Culver City,100.0,0.0,False,PROSPECT
geoapify,51d38ca77313995dc059b5bc082bbaf54040f00102f9019d2854190000000092032b446f75626c65547265652062792048696c746f6e20486f74656c204c4158202d20456c20536567756e646f,ca_los_angeles,DoubleTree by Hilton Hotel LAX - El Segundo,DoubleTree,33.9197439,-118.3918122,DoubleTree by Hilton Hotel LAX - El Segundo,El Segundo,California,90245,United States,+1 310 322 0999,https://www.hilton.com/en/hotels/laxegdt-doubletree-lax-el-segundo/,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,wheelchair,wheelchair.yes",,hotel,,hotel,tier4_upscale,4,Upscale,name_brand,1422,DoubleTree by Hilton Hotel LAX - El Segundo,100.0,0.0,False,PROSPECT
geoapify,51fad6b43609905dc0595042aba4ba064140f00102f901a39f7b19000000009203164f6d6e69204c6f7320416e67656c657320486f74656c,ca_los_angeles,Omni Los Angeles Hotel,,34.0525709,-118.2505624,Omni Los Angeles Hotel,Los Angeles,California,90012,United States,+1-213-617-3300,https://www.omnihotels.com/hotels/los-angeles-california-plaza,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,hotel,tier3_upper_upscale,3,Upper Upscale,name_brand,1423,Omni Los Angeles Hotel,100.0,0.0,False,PROSPECT
geoapify,510a0bd69d888f5dc059d414acdd76064140f00102f901a7fa7f190000000092032f446f75626c65547265652062792048696c746f6e20486f74656c204c6f7320416e67656c657320446f776e746f776e,ca_los_angeles,DoubleTree by Hilton Hotel Los Angeles Downtown,DoubleTree,34.0505025,-118.2427134,DoubleTree by Hilton Hotel Los Angeles Downtown,Los Angeles,California,90012,United States,,https://www.hilton.com/en/hotels/laxdtdt-doubletree-los-angeles-downtown/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1424,DoubleTree by Hilton Hotel Los Angeles Downtown,100.0,0.0,False,PROSPECT
geoapify,512f59a089e6905dc059bcd16652d4054140f00102f901dc1783190000000092032b486f74656c204669677565726f612c20556e626f756e6420436f6c6c656374696f6e206279204879617474,ca_los_angeles,"Hotel Figueroa, Unbound Collection by Hyatt",The Unbound Collection by Hyatt,34.0455421,-118.2640709,"Hotel Figueroa, Unbound Collection by Hyatt",Los Angeles,California,90015,United States,+1 213 627 8971,https://www.hotelfigueroa.com/,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,internet_access.free",,hotel,,hotel,tier3_upper_upscale,3,Upper Upscale,name_brand,1425,"Hotel Figueroa, Unbound Collection by Hyatt",100.0,0.0,False,PROSPECT
geoapify,516604e66a72905dc05938476df36b064140f00102f901ec1783190000000092030c546865205374616e64617264,ca_los_angeles,The Standard,,34.0501694,-118.2569835,The Standard,Los Angeles,California,90071,United States,+1 213-892-8080,https://www.standardhotels.com/la/properties/downtown-la,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,internet_access.free",,hotel,,hotel,tier3_upper_upscale,3,Upper Upscale,name_brand,1426,The Standard,100.0,0.0,False,PROSPECT
geoapify,5114104963be975dc0595412408c460c4140f00102f901a4ce961900000000920317546865205374616e646172642c20486f6c6c79776f6f64,ca_los_angeles,"The Standard, Hollywood",,34.095903,-118.3709954,"The Standard, Hollywood",West Hollywood,California,90069,United States,+1-323-650-9090,https://www.standardhotels.com/la/properties/hollywood,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,internet_access.for_customers",,hotel,,hotel,tier3_upper_upscale,3,Upper Upscale,name_brand,1427,"The Standard, Hollywood",100.0,0.0,False,PROSPECT
geoapify,5172b56f3fd7985dc05980a3899933f34040f00102f9015cc9331a0000000092032f576573746472696674204d616e68617474616e2042656163682c204175746f677261706820436f6c6c656374696f6e,ca_los_angeles,"Westdrift Manhattan Beach, Autograph Collection",Marriott,33.9000122,-118.3881377,"Westdrift Manhattan Beach, Autograph Collection",Manhattan Beach,California,90266,United States,+1-310-546-7511,https://www.westdrift.com/,"accommodation,accommodation.hotel,building,building.accommodation,internet_access",,hotel,,yes,tier3_upper_upscale,3,Upper Upscale,name_brand,1428,"Westdrift Manhattan Beach, Autograph Collection",100.0,0.0,False,PROSPECT
