source,source_id,zone_key,name,brand,latitude,longitude,address,city,state,postcode,country,phone,website,categories,osm_stars,osm_tourism,osm_luxury,osm_building,brand_tier,tier_num,tier_label,classification_method,matched_db_id,matched_db_name,match_score,match_distance_m,client_brand_hint,classification
geoapify,51c4f5e70610795dc05936189507e9e44040f00102f9011c7a500900000000920330486f74656c204665726120416e616865696d2c206120446f75626c65547265652062792048696c746f6e20486f74656c,ca_orange_county,"Hotel Fera Anaheim, a DoubleTree by Hilton Hotel",DoubleTree,33.7883615,-117.8916032,"Hotel Fera Anaheim, a DoubleTree by Hilton Hotel",Orange,California,92868,United States,+1 714-634-4500,https://www.hilton.com/en/hotels/snaccdt-hotel-fera-anaheim/,"accommodation,accommodation.hotel,internet_access",,hotel,,,tier4_upscale,4,Upscale,name_brand,1405,"Hotel Fera Anaheim, a DoubleTree by Hilton Hotel",100.0,0.0,False,PROSPECT
geoapify,51c4628b97ad7a5dc0598a16dfde10e54040f00102f901a50b6c090000000092031b487961747420526567656e6379204f72616e676520436f756e7479,ca_orange_county,Hyatt Regency Orange County,Hyatt Regency,33.7895774,-117.9168452,Hyatt Regency Orange County,Garden Grove,California,92840,United States,+1 714-750-1234,https://orangecounty.regency.hyatt.com/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier3_upper_upscale,3,Upper Upscale,name_brand,1406,Hyatt Regency Orange County,100.0,0.0,False,PROSPECT
geoapify,51363dcf12af795dc059c6e4b9f16ee64040f00102f9010184040d0000000092031b536f6e6573746120416e616865696d205265736f72742041726561,ca_orange_county,Sonesta Anaheim Resort Area,Sonesta,33.8002608,-117.9013106,Sonesta Anaheim Resort Area,Anaheim,California,92802,United States,+1 714 748 7777,https://www.sonesta.com/sonesta-hotels-resorts/ca/anaheim/sonesta-anaheim-resort-area,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,wheelchair,wheelchair.yes",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1408,Sonesta Anaheim Resort Area,100.0,0.0,False,PROSPECT
geoapify,5140f0366575765dc0591a8b484739d74040f00102f901810b7c1300000000920307536f6e65737461,ca_orange_county,Sonesta,Sonesta,33.6814355,-117.8509152,Sonesta,Irvine,California,92614,United States,+1-949-863-1999,https://www.sonesta.com/sonesta-hotels-resorts/ca/irvine/sonesta-irvine,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,internet_access.free,wheelchair,wheelchair.yes",,hotel,,hotel,tier4_upscale,4,Upscale,name_brand,1526,Sonesta,100.0,0.0,False,PROSPECT
geoapify,518aa08fa75f705dc05930912e7a38d44040f00102f9011fac12150000000092030a446f75626c6554726565,ca_orange_county,DoubleTree,DoubleTree,33.6579736,-117.7558383,DoubleTree,Irvine,California,92618,United States,+1 949-471-8888,https://www.hilton.com/en/hotels/onaisdt-doubletree-irvine-spectrum/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1527,DoubleTree,100.0,0.0,False,PROSPECT
geoapify,5153bef4d657885dc0593c66161e45f84040f00102f901b5ee07170000000092030e456d626173737920537569746573,ca_orange_county,Embassy Suites,Embassy Suites,33.9396093,-118.1303613,Embassy Suites,Downey,California,90241,United States,+1 562-861-1900,https://www.hilton.com/en/hotels/laxdwes-embassy-suites-los-angeles-downey/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,hotel,tier4_upscale,4,Upscale,name_brand,1413,Embassy Suites,100.0,0.0,False,PROSPECT
geoapify,51dab5f77f88845dc0595da36917aef44040f00102f90196c3e41a00000000920330446f75626c65547265652062792048696c746f6e20486f74656c204c6f7320416e67656c6573202d204e6f7277616c6b,ca_orange_county,DoubleTree by Hilton Hotel Los Angeles - Norwalk,DoubleTree,33.9115628,-118.0708313,DoubleTree by Hilton Hotel Los Angeles - Norwalk,Norwalk,California,90650,United States,+1 562-863-5555,https://www.hilton.com/en/hotels/laxnwdt-doubletree-los-angeles-norwalk/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,hotel,tier4_upscale,4,Upscale,name_brand,1432,DoubleTree by Hilton Hotel Los Angeles - Norwalk,100.0,0.0,False,PROSPECT
geoapify,51f2644ad960765dc05970ff4a8688d74040f00102f9014fd90e1e0000000092032b456d62617373792053756974657320497276696e65204f72616e676520436f756e747920416972706f7274,ca_orange_county,Embassy Suites Irvine Orange County Airport,Embassy Suites,33.6838539,-117.8496612,Embassy Suites Irvine Orange County Airport,Irvine,California,92614,United States,+1 949-553-8332,https://www.hilton.com/en/hotels/kolcaes-embassy-suites-irvine-orange-county-airport/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,hotel,tier4_upscale,4,Upscale,name_brand,1528,Embassy Suites Irvine Orange County Airport,100.0,0.0,False,PROSPECT
geoapify,51d02fc8dcf3755dc0590f71bcda76da4040f00102f9017fd650200000000092032b536f6e657374612053696d706c7920537569746573204f72616e676520436f756e747920416972706f7274,ca_orange_county,Sonesta Simply Suites Orange County Airport,Sonesta Simply Suites,33.7067522,-117.8430092,Sonesta Simply Suites Orange County Airport,Santa Ana,California,92705,United States,+1 949-250-0404,https://www.sonesta.com/sonesta-simply-suites/ca/santa-ana/sonesta-simply-suites-orange-county-airport,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1434,Sonesta Simply Suites Orange County Airport,100.0,0.0,False,PROSPECT
geoapify,51eed93773047a5dc059de248b787ce74040f00102f901ad5a3a2c000000009203315468652056697620486f74656c2c20416e616865696d2c2061205472696275746520506f7274666f6c696f20486f74656c,ca_orange_county,"The Viv Hotel, Anaheim, a Tribute Portfolio Hotel",,33.8084861,-117.9065216,"The Viv Hotel, Anaheim, a Tribute Portfolio Hotel",Anaheim,California,92805,United States,+1-714-408-2787,https://www.marriott.com/hotels/travel/snatx-the-viv-hotel-anaheim-a-tribute-portfolio-hotel/,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,internet_access.free,wheelchair,wheelchair.yes",,hotel,,hotel,tier3_upper_upscale,3,Upper Upscale,name_brand,1436,"The Viv Hotel, Anaheim, a Tribute Portfolio Hotel",100.0,0.0,False,PROSPECT
geoapify,51b2c6e397446a5dc059bb63861b4bc04040f00102f901c3266d310000000092033c496e6e20617420746865204d697373696f6e2053616e204a75616e2043617069737472616e6f2c204175746f677261706820436f6c6c656374696f6e,ca_orange_county,"Inn at the Mission San Juan Capistrano, Autograph Collection",Marriott,33.5022921,-117.6604366,"Inn at the Mission San Juan Capistrano, Autograph Collection",San Juan Capistrano,California,92675,United States,+1 949-503-5700,https://www.innatthemissionsjc.com/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,hotel,tier3_upper_upscale,3,Upper Upscale,name_brand,1529,"Inn at the Mission San Juan Capistrano, Autograph Collection",100.0,0.0,False,PROSPECT
geoapify,51c29a29f434775dc059e0c7de2a74d54040f00102f9019b41f9310000000092031f52656e61697373616e6365204e6577706f727420426561636820486f74656c,ca_orange_county,Renaissance Newport Beach Hotel,Renaissance,33.6676076,-117.862607,Renaissance Newport Beach Hotel,Newport Beach,California,92660,United States,+1-949-476-2001,https://www.marriott.com/en-us/hotels/npbbr-renaissance-newport-beach-hotel/overview/,"accommodation,accommodation.hotel,building,building.accommodation,internet_access",,hotel,,yes,tier3_upper_upscale,3,Upper Upscale,name_brand,1530,Renaissance Newport Beach Hotel,100.0,0.0,False,PROSPECT
geoapify,51e056b062096e5dc059b80daded12d04040f00102f901728a71320000000092032b536f6e657374612053656c656374204c6167756e612048696c6c7320497276696e6520537065637472756d,ca_orange_county,Sonesta Select Laguna Hills Irvine Spectrum,Sonesta Select,33.6255776,-117.7193228,Sonesta Select Laguna Hills Irvine Spectrum,Laguna Hills,California,92653,United States,+1-949-859-5500,https://www.sonesta.com/us/california/laguna-hills/sonesta-select-laguna-hills-irvine-spectrum,"accommodation,accommodation.hotel,internet_access,internet_access.free,wheelchair,wheelchair.yes",,hotel,,,tier4_upscale,4,Upscale,name_brand,1531,Sonesta Select Laguna Hills Irvine Spectrum,100.0,0.0,False,PROSPECT
geoapify,5184ee8bba317b5dc0598a440f5432e74040f00102f90189f8893500000000920311506978617220506c61636520486f74656c,ca_orange_county,Pixar Place Hotel,Disney Parks and Resorts,33.8062234,-117.9249102,Pixar Place Hotel,Anaheim,California,92802,United States,,https://disneyland.disney.go.com/hotels/pixar-place-hotel/,"accommodation,accommodation.hotel,internet_access",,hotel,,,tier3_upper_upscale,3,Upper Upscale,name_brand,1437,Pixar Place Hotel,100.0,0.0,False,PROSPECT
geoapify,51d046fdf9bc785dc0599d5d1cd9a6d74040f00102f9013a3cd5390000000092031a43726f776e6520506c617a6120436f737461204d657361204f43,ca_orange_county,Crowne Plaza Costa Mesa OC,Crowne Plaza,33.6847793,-117.8865342,Crowne Plaza Costa Mesa OC,Costa Mesa,California,92626,United States,+1-714-557-3000,http://www.cpcostamesa.com/,"accommodation,accommodation.hotel",,hotel,,,tier4_upscale,4,Upscale,name_brand,1532,Crowne Plaza Costa Mesa OC,100.0,0.0,False,PROSPECT
geoapify,5145ce810f43785dc059810cedcf45f04040f00102f901363e8a400000000092030a446f75626c6554726565,ca_orange_county,DoubleTree,DoubleTree,33.8771305,-117.8790931,DoubleTree,Fullerton,California,92831,United States,+1 714-579-7400,https://www.hilton.com/en/hotels/fulladt-doubletree-fullerton/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,hotel,tier4_upscale,4,Upscale,name_brand,1440,DoubleTree,100.0,0.0,False,PROSPECT
geoapify,5188d951a9f5785dc059330bc605b1e54040f00102f901c9bdde020000000092030e456d626173737920537569746573,ca_orange_county,Embassy Suites,Embassy Suites,33.7944648,-117.889994,Embassy Suites,Orange,California,92868,United States,,https://www.hilton.com/en/hotels/snaaoes-embassy-suites-anaheim-orange/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1450,Embassy Suites,100.0,0.0,False,PROSPECT
geoapify,518d22ccb6997f5dc059ee124de493d34040f00102f901b3c16003000000009203225468652048696c746f6e20576174657266726f6e74204265616368205265736f7274,ca_orange_county,The Hilton Waterfront Beach Resort,,33.6529508,-117.993757,The Hilton Waterfront Beach Resort,Huntington Beach,California,92648,United States,,,"accommodation,accommodation.hotel",,hotel,,,tier4_upscale,4,Upscale,name_brand,1533,The Hilton Waterfront Beach Resort,100.0,0.0,False,PROSPECT
geoapify,5185730f2f2e805dc0598436a6b544d44040f00102f9015be71f040000000092032a4b696d70746f6e2053686f7265627265616b2048756e74696e67746f6e204265616368205265736f7274,ca_orange_county,Kimpton Shorebreak Huntington Beach Resort,Kimpton,33.6583469,-118.0028188,Kimpton Shorebreak Huntington Beach Resort,Huntington Beach,California,92648,United States,+1-714-861-4470,,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier3_upper_upscale,3,Upper Upscale,name_brand,1534,Kimpton Shorebreak Huntington Beach Resort,100.0,0.0,False,PROSPECT
geoapify,51d706a4d295785dc0599ed13dd46cd84040f00102f9017c5a38040000000092031857657374696e20536f75746820436f61737420506c617a61,ca_orange_county,Westin South Coast Plaza,Westin,33.6908212,-117.8841445,Westin South Coast Plaza,Costa Mesa,California,92626,United States,,,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier3_upper_upscale,3,Upper Upscale,name_brand,1535,Westin South Coast Plaza,100.0,0.0,False,PROSPECT
geoapify,51429fdaa9a57a5dc05940c02764c2e44040f00102f901a30b6c090000000092030c44656c746120486f74656c73,ca_orange_county,Delta Hotels,Delta Hotels,33.7871823,-117.9163613,Delta Hotels,Garden Grove,California,92840,United States,,https://www.marriott.com/en-us/hotels/snade-delta-hotels-anaheim-garden-grove/overview/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier3_upper_upscale,3,Upper Upscale,name_brand,1452,Delta Hotels,100.0,0.0,False,PROSPECT
geoapify,51560d12cbab7a5dc059c0cc39504ce54040f00102f901c50b6c090000000092031c456d62617373792053756974657320416e616865696d20536f757468,ca_orange_county,Embassy Suites Anaheim South,Embassy Suites,33.7913914,-117.9167354,Embassy Suites Anaheim South,Garden Grove,California,92840,United States,,https://www.hilton.com/en/hotels/laxgdes-embassy-suites-anaheim-south/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1453,Embassy Suites Anaheim South,100.0,0.0,False,PROSPECT
geoapify,51b20fd0b49e7a5dc0597020147df4e54040f00102f90191316c0900000000920332446f75626c65547265652053756974657320416e616865696d205265736f72742f436f6e76656e74696f6e2043656e746572,ca_orange_county,DoubleTree Suites Anaheim Resort/Convention Center,DoubleTree,33.7965237,-117.9159367,DoubleTree Suites Anaheim Resort/Convention Center,Anaheim,California,92802,United States,,https://www.hilton.com/en/hotels/snadcdt-doubletree-suites-anaheim-resort-convention-center/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1454,DoubleTree Suites Anaheim Resort/Convention Center,100.0,0.0,False,PROSPECT
geoapify,5196dab390166e5dc0595268a48ec4bc4040f00102f9015fe1410a0000000092031f546865205269747a2d4361726c746f6e2c204c6167756e61204e696775656c,ca_orange_county,"The Ritz-Carlton, Laguna Niguel",The Ritz-Carlton,33.4747485,-117.7201273,"The Ritz-Carlton, Laguna Niguel",Dana Point,California,92629,United States,,,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier2_luxury,2,Luxury,name_brand,1536,"The Ritz-Carlton, Laguna Niguel",100.0,0.0,False,PROSPECT
geoapify,5122eba2ab59775dc059cadf2d1e39d94040f00102f90192c52b0d0000000092032f446f75626c655472656520436c75622062792048696c746f6e204f72616e676520436f756e747920416972706f7274,ca_orange_county,DoubleTree Club by Hilton Orange County Airport,DoubleTree,33.6970556,-117.8648481,DoubleTree Club by Hilton Orange County Airport,Santa Ana,California,92707,United States,,https://www.hilton.com/en/hotels/snafmdt-doubletree-club-hotel-orange-county-airport/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1537,DoubleTree Club by Hilton Orange County Airport,100.0,0.0,False,PROSPECT
geoapify,512a17a9968b765dc0591f528f566bec4040f00102f901226f850e0000000092031c456d62617373792053756974657320416e616865696d204e6f727468,ca_orange_county,Embassy Suites Anaheim North,Embassy Suites,33.8470257,-117.8522698,Embassy Suites Anaheim North,Anaheim,California,92806,United States,,https://www.hilton.com/en/hotels/laxanes-embassy-suites-anaheim-north/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1455,Embassy Suites Anaheim North,100.0,0.0,False,PROSPECT
geoapify,510ef8defc1b7b5dc0593648954aaee64040f00102f9019ded2610000000009203154564656e20526f6320496e6e202620537569746573,ca_orange_county,Eden Roc Inn & Suites,,33.802194,-117.9235832,Eden Roc Inn & Suites,Anaheim,California,92802,United States,+1-714-663-8700,,"accommodation,accommodation.hotel",,hotel,,,tier2_luxury,2,Luxury,name_brand,1457,Eden Roc Inn & Suites,100.0,0.0,False,PROSPECT
geoapify,513a1e408c0b7b5dc059d0ec50db61e74040f00102f90158385f1b000000009203264469736e65792773204772616e642043616c69666f726e69616e20486f74656c202620537061,ca_orange_county,Disney's Grand Californian Hotel & Spa,Disney Parks and Resorts,33.8076739,-117.9225798,Disney's Grand Californian Hotel & Spa,Anaheim,California,92802,United States,,https://disneyland.disney.go.com/grand-californian-hotel/,"accommodation,accommodation.hotel,internet_access",,hotel,,,tier3_upper_upscale,3,Upper Upscale,name_brand,1395,Disney's Grand Californian Hotel,100.0,4.4,False,PROSPECT
geoapify,517712b58b2b7a5dc0594207f3e560e74040f00102f90121c5bc1f0000000092031f53756e436f617374205061726b20486f74656c20416e616865696d2c204341,ca_orange_county,"SunCoast Park Hotel Anaheim, CA",Hilton,33.8076446,-117.9089078,"SunCoast Park Hotel Anaheim, CA",Anaheim,California,92802,United States,+1-949-724-9400,,"accommodation,accommodation.hotel,building,building.accommodation,internet_access,internet_access.free",,hotel,,yes,tier4_upscale,4,Upscale,brand_field,1467,"SunCoast Park Hotel Anaheim, CA",100.0,0.0,False,PROSPECT
geoapify,51829c7e522b7b5dc059ccd4dcf332e74040f00102f90184dec82b00000000920311506978617220506c61636520486f74656c,ca_orange_county,Pixar Place Hotel,,33.8062425,-117.9245192,Pixar Place Hotel,Anaheim,California,92802,United States,,https://disneyland.disney.go.com/hotels/pixar-place-hotel/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,hotel,tier3_upper_upscale,3,Upper Upscale,name_brand,1437,Pixar Place Hotel,100.0,36.2,False,PROSPECT
geoapify,513afaec5870775dc0595291db73aad94040f00102f9014d435b340000000092033c446f75626c65547265652062792048696c746f6e20486f74656c2053616e746120416e61202d204f72616e676520436f756e747920416972706f7274,ca_orange_county,DoubleTree by Hilton Hotel Santa Ana - Orange County Airport,DoubleTree,33.7005143,-117.8662321,DoubleTree by Hilton Hotel Santa Ana - Orange County Airport,Santa Ana,California,92707,United States,,https://www.hilton.com/en/hotels/staocdt-doubletree-santa-ana-orange-county-airport/,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1470,DoubleTree by Hilton Hotel Santa Ana - Orange County Airport,100.0,0.0,False,PROSPECT
geoapify,5135c703db527b5dc0590e2ad4bc99e74040f00103f901e649ef4900000000920314546865204469736e65796c616e6420486f74656c,ca_orange_county,The Disneyland Hotel,Disney Parks and Resorts,33.8093792,-117.9269321,The Disneyland Hotel,Anaheim,California,92802,United States,,https://disneyland.disney.go.com/hotels/disneyland-hotel/,"accommodation,accommodation.hotel",,hotel,,,tier3_upper_upscale,3,Upper Upscale,name_brand,1472,The Disneyland Hotel,100.0,0.0,False,PROSPECT
geoapify,518ccb1505bc6e5dc059622389fd8aca4040f00102f9014a02e4050000000092032152656e61697373616e636520436c756253706f727420416c69736f205669656a6f,ca_orange_county,Renaissance ClubSport Aliso Viejo,Marriott,33.5823667,-117.7302258,Renaissance ClubSport Aliso Viejo,Aliso Viejo,California,92656,United States,,,"accommodation,accommodation.hotel,building,building.accommodation,building.sport,sport,sport.fitness,sport.fitness.fitness_centre",,hotel,,yes,tier3_upper_upscale,3,Upper Upscale,name_brand,1538,Renaissance ClubSport Aliso Viejo,100.0,0.0,False,PROSPECT
geoapify,51d4f670dd347d5dc059a41b3e1ca4da4040f00102f9012b0f0c0600000000920332536f6e65737461204553205375697465732048756e74696e67746f6e20426561636820466f756e7461696e2056616c6c6579,ca_orange_county,Sonesta ES Suites Huntington Beach Fountain Valley,Sonesta ES Suites,33.7081333,-117.9563516,Sonesta ES Suites Huntington Beach Fountain Valley,Fountain Valley,California,92708,United States,,,"accommodation,accommodation.hotel",,hotel,,,tier4_upscale,4,Upscale,name_brand,1489,Sonesta ES Suites Huntington Beach Fountain Valley,100.0,0.0,False,PROSPECT
geoapify,51aa7945f49f7a5dc0596a897af486e64040f00102f9011490ac06000000009203295368657261746f6e205061726b20486f74656c2061742074686520416e616865696d205265736f7274,ca_orange_county,Sheraton Park Hotel at the Anaheim Resort,Sheraton,33.8009935,-117.9160128,Sheraton Park Hotel at the Anaheim Resort,Anaheim,California,92802,United States,,,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier3_upper_upscale,3,Upper Upscale,name_brand,1490,Sheraton Park Hotel at the Anaheim Resort,100.0,0.0,False,PROSPECT
geoapify,51d8f4d087c77a5dc0597c9eda0278e64040f00102f9018cd4540c0000000092030e48696c746f6e20416e616865696d,ca_orange_county,Hilton Anaheim,Hilton,33.8005374,-117.9184284,Hilton Anaheim,Anaheim,California,92802,United States,,,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1491,Hilton Anaheim,100.0,0.0,False,PROSPECT
geoapify,517aa11745b2795dc0599bfc454d85e64040f00102f9010284040d00000000920319536f6e657374612045532053756974657320416e616865696d,ca_orange_county,Sonesta ES Suites Anaheim,Sonesta ES Suites,33.8009431,-117.9015057,Sonesta ES Suites Anaheim,Anaheim,California,92802,United States,,,"accommodation,accommodation.hotel,building,building.accommodation",,hotel,,yes,tier4_upscale,4,Upscale,name_brand,1492,Sonesta ES Suites Anaheim,100.0,0.0,False,PROSPECT
